,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
10,124.805,-326.758,318.555,82.227,16.797,-20.508000000000006,73.73,-51.465,124.023,50.488,106.641,-420.508,-9.082,-159.082,85.742,-1.66,187.305,203.80900000000003,89.355,0,0,0,1
11,138.672,-307.031,334.57,103.32,23.633000000000006,-25.0,83.594,-39.844,122.266,63.477,113.086,-408.203,-10.352,-146.77700000000004,101.367,10.156,198.535,218.457,101.66,0,0,0,1
12,143.359,-288.281,341.895,129.297,22.363000000000003,-22.754,88.867,-26.367,121.973,75.0,134.27700000000002,-392.09,-29.004,-125.391,105.176,22.07,206.055,226.465,113.477,0,0,0,1
13,155.273,-266.797,345.41,148.73,26.855,-30.371,100.293,-12.012,129.687,85.645,153.711,-379.492,-35.84,-110.449,122.168,37.598,216.016,238.77,126.367,0,0,0,1
14,137.40200000000002,-295.02,331.641,116.113,17.09,-23.34,85.54700000000003,-35.059,119.824,58.984,140.332,-402.051,-27.051,-139.062,110.254,9.766,196.777,218.75,101.855,0,0,0,1
15,119.824,-323.535,314.062,94.238,3.2230000000000003,-6.542999999999998,71.387,-53.809,115.82,43.75,115.918,-418.164,-32.91,-149.805,89.551,-7.91,181.641,199.512,85.059,0,0,0,1
16,109.766,-338.574,299.902,73.242,-3.711,2.246,59.375,-68.555,111.719,35.645,95.02,-414.453,-28.223000000000006,-162.305,73.242,-17.676,172.168,187.109,73.145,0,0,0,1
17,105.371,-355.566,295.215,58.496,-2.246,1.758,52.832,-86.523,108.594,21.777,85.25399999999998,-437.012,-4.102,-185.742,63.672,-38.477,167.96900000000005,180.078,59.668,0,0,0,1
18,86.23,-383.887,282.813,35.645,-7.715,4.492,39.844,-109.961,100.293,-0.879,70.898,-478.516,-13.086,-219.336,33.398,-64.355,153.22299999999996,164.84400000000005,41.40600000000001,0,0,0,1
19,95.605,-363.379,294.238,54.004,6.836,-11.523,58.984,-91.992,114.16,15.625,100.586,-456.055,-11.816,-198.535,57.91,-40.918,165.82,181.93400000000003,62.012,0,0,0,1
20,128.125,-322.266,318.555,84.863,21.191,-25.977,87.891,-60.937,135.938,48.34,139.355,-405.469,9.57,-148.535,107.031,-8.203,191.211,208.691,91.406,0,0,0,1
21,150.0,-296.191,343.164,106.738,29.785,-32.617,95.41,-45.41,132.422,61.719,143.164,-384.766,-1.367,-124.902,112.793,10.742,207.91,224.121,102.148,0,0,0,1
22,153.809,-282.422,350.293,124.512,29.395,-31.348000000000006,96.973,-35.352,129.98,69.922,144.531,-370.215,-14.16,-112.988,108.203,19.629,211.328,230.957,110.742,0,0,0,1
23,165.234,-262.10900000000004,354.492,148.828,30.762,-34.277,103.125,-16.016,131.543,88.086,150.293,-358.496,-28.125,-100.391,118.164,45.312,222.461,242.969,124.512,0,0,0,1
24,148.92600000000004,-286.621,336.816,127.637,16.699,-22.168000000000006,78.418,-36.719,110.547,68.652,140.52700000000002,-388.281,-23.438,-122.266,107.52,25.195,205.273,222.852,99.219,0,0,0,1
25,125.0,-317.188,319.922,103.125,3.516,-7.4220000000000015,58.008,-60.645,102.441,47.26600000000001,105.176,-419.23800000000006,-25.879,-145.605,80.176,-0.977,186.328,201.172,77.051,0,0,0,1
26,110.742,-339.941,310.059,72.168,0.684,-2.734,53.90600000000001,-77.637,109.961,33.594,98.145,-436.133,-18.457,-174.707,66.211,-21.582,174.609,188.281,66.406,0,0,0,1
27,113.184,-348.73,298.145,59.863,2.539,-2.734,58.203,-88.281,117.48,25.195,110.352,-437.695,-3.613,-185.742,68.164,-32.227,175.293,185.156,61.133,0,0,0,1
28,99.414,-369.043,281.543,44.14100000000001,-6.445,2.734,46.68,-108.203,109.863,10.937,87.402,-455.859,2.246,-201.953,58.691,-49.707,163.379,170.801,45.605,0,0,0,1
29,106.641,-350.48800000000006,310.937,62.695,5.273,-11.816,55.176,-93.555,114.551,25.293000000000006,76.172,-441.797,-11.133,-182.422,65.723,-32.52,175.87900000000005,184.668,60.742,0,0,0,1
30,132.227,-316.797,329.297,90.723,19.922,-23.828000000000007,76.367,-70.02,126.465,43.945,111.133,-411.328,-8.301,-156.738,84.08200000000002,-7.4220000000000015,197.07,207.812,84.08200000000002,0,0,0,1
