,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
49,115.82,-290.137,183.008,151.07399999999996,27.832,-30.859,59.76600000000001,-67.188,64.74600000000001,43.164,146.582,-502.637,-27.93,-427.832,-467.969,38.379,200.488,108.008,54.297,1,0,0,0
50,129.88299999999998,-267.383,203.027,171.875,36.133,-39.16,72.266,-51.855,71.875,58.789,145.703,-484.277,-35.84,-408.789,-453.61300000000006,56.738,213.086,121.777,69.824,1,0,0,0
51,132.52,-263.672,222.07,161.42600000000004,40.039,-44.53100000000001,62.695,-51.66,53.32,58.203,139.062,-466.504,-44.238,-400.48800000000006,-458.008,51.074,212.402,121.68,62.012,1,0,0,0
52,124.023,-281.641,188.18400000000003,144.922,20.02,-24.023000000000003,35.742,-66.50399999999999,30.957,44.043,147.266,-478.32,-30.859,-411.816,-482.715,33.496,199.121,100.0,37.793,1,0,0,0
53,105.273,-304.59,150.391,128.613,0.586,-4.492,25.781,-80.469,37.598,33.203,130.957,-495.02,-26.172,-430.273,-497.266,26.563,182.91,78.906,24.609,1,0,0,0
54,92.773,-323.828,141.602,113.77,-0.684,-0.586,28.223000000000006,-91.016,53.027,23.145,113.965,-513.477,-22.852,-450.684,-500.293,15.918,174.90200000000004,70.312,18.945,1,0,0,0
55,81.25,-350.098,135.352,89.941,-3.613,0.977,23.145,-113.77,54.98,-0.7809999999999999,101.074,-556.3480000000002,-14.062,-490.527,-512.207,-17.773,163.57399999999996,57.324,1.758,1,0,0,0
56,73.828,-357.031,131.738,87.695,-5.957000000000002,2.246,14.941,-118.75,47.949,-8.301,93.652,-563.379,-6.25,-485.352,-520.996,-27.148000000000003,159.863,52.148,-3.516,1,0,0,0
57,92.48,-329.199,156.738,107.324,11.719,-16.309,32.031,-91.211,54.297,19.336,111.621,-514.746,-4.785,-444.922,-494.922,9.961,177.53900000000004,74.414,21.973000000000006,1,0,0,0
58,113.77,-299.316,173.926,132.52,24.512,-27.051,47.363,-63.77,56.543,46.582,132.422,-495.3130000000001,-18.164,-421.484,-476.172,41.309,195.898,97.168,45.605,1,0,0,0
59,123.437,-282.813,180.566,149.90200000000004,24.414,-26.074,49.219,-45.996,51.953,61.426,134.27700000000002,-482.129,-33.008,-409.473,-464.844,56.055,202.344,106.445,56.738,1,0,0,0
60,129.49200000000002,-265.23400000000004,194.336,167.676,30.859,-31.738000000000003,53.027,-29.492,50.098,75.293,104.785,-461.23,-60.742,-392.09,-459.961,73.242,208.496,117.48,70.99600000000002,1,0,0,0
61,125.488,-266.60200000000003,202.246,165.52700000000004,31.641,-36.328,50.488,-27.832,46.289,73.437,111.23,-469.434,-58.594,-396.875,-471.094,66.406,204.59,116.504,70.312,1,0,0,0
62,118.848,-281.641,168.359,154.687,4.59,-9.18,38.965,-39.16,49.219,60.547,138.184,-483.301,-41.113,-407.8130000000001,-484.18,49.512,194.336,98.535,56.738,1,0,0,0
63,96.484,-313.77,143.75,129.297,-9.668,7.129,23.828000000000007,-56.738,45.508,43.066,122.363,-498.145,-38.281,-425.977,-502.051,33.887,176.27,77.93,39.941,1,0,0,0
64,83.301,-333.398,133.398,115.625,-12.012,9.18,15.527,-74.512,42.285,26.66,110.352,-519.531,-32.031,-447.168,-518.945,14.355,167.38299999999995,66.797,27.539,1,0,0,0
65,72.07,-358.398,126.074,83.20299999999997,-10.449000000000002,8.203,14.746,-93.262,45.605,10.059,92.48,-545.605,-19.727,-472.168,-522.363,-12.305,155.762,57.227,15.234000000000002,1,0,0,0
66,66.113,-365.723,118.75,72.266,-13.672,8.105,10.84,-102.148,44.824,1.855,85.645,-547.656,-19.434,-474.414,-532.91,-25.488000000000003,150.293,51.66,11.035,1,0,0,0
67,83.789,-335.9380000000001,137.305,101.27,-0.684,-4.98,23.242,-80.273,47.559,20.605,104.004,-521.582,-21.387,-448.047,-517.285,3.809,168.65200000000004,72.266,31.348000000000006,1,0,0,0
68,103.711,-312.5,159.766,122.168,17.187,-20.898000000000003,43.555,-60.449,53.32,36.426,119.141,-509.668,-11.035,-436.621,-482.422,25.879,184.18,93.359,50.39100000000001,1,0,0,0
69,111.328,-300.684,169.141,132.61700000000002,22.559,-24.707,57.813,-45.898,63.477,50.0,134.961,-502.246,-25.488000000000003,-429.98,-462.012,36.914,187.793,103.418,64.551,1,0,0,0
70,119.141,-280.85900000000004,182.422,156.055,24.316,-28.125,63.08600000000001,-27.246,64.74600000000001,67.48,146.289,-477.441,-52.832,-398.926,-453.61300000000006,56.055,197.461,115.723,79.785,1,0,0,0
71,123.242,-272.07,188.77,167.285,23.926,-29.102,57.617,-22.266,53.51600000000001,70.801,146.484,-471.191,-60.254,-394.434,-451.367,58.887,201.563,119.238,79.785,1,0,0,0
72,99.121,-305.078,167.87099999999995,133.691,11.133,-16.895,45.605,-46.387,50.58600000000001,51.758,127.734,-503.32,-43.945,-427.832,-464.551,27.539,178.90599999999995,97.266,58.203,1,0,0,0
73,77.539,-334.18,140.72299999999998,108.691,-3.2230000000000003,-0.098,34.18,-62.598,53.90600000000001,41.797,98.145,-522.559,-37.109,-446.777,-483.008,11.816,160.44899999999996,77.148,44.043,1,0,0,0
74,65.625,-353.223,130.371,93.945,-6.055,4.492,30.859,-74.805,59.473,32.227,93.457,-542.285,-35.254,-460.156,-487.793,2.637,152.832,67.676,35.547,1,0,0,0
75,57.227,-373.242,124.023,74.902,-7.324,5.664,27.051,-91.309,60.742,17.187,70.898,-564.16,-33.691,-479.785,-497.656,-19.629,144.727,58.203,22.656,1,0,0,0
76,52.246,-382.715,121.484,64.648,-11.23,8.105,20.313,-97.949,61.23,12.598,51.953,-570.117,-38.184,-486.133,-529.004,-26.172,140.72299999999998,52.246,17.871,1,0,0,0
77,67.969,-358.789,141.211,85.449,4.004,-7.617000000000001,44.434,-75.488,81.543,34.863,82.227,-544.922,-37.207,-461.523,-509.082,-2.246,157.91,73.73,43.945,1,0,0,0
78,86.035,-333.0080000000001,157.91,109.863,19.141,-23.438,62.89100000000001,-54.004,88.184,54.395,111.328,-529.297,-31.641,-442.676,-475.48800000000006,22.656,174.21900000000005,94.922,64.16,1,0,0,0
79,100.293,-311.23,169.53099999999995,129.004,23.535,-26.855,62.988,-40.332,77.148,63.08600000000001,132.422,-513.281,-30.176,-425.098,-463.965,37.012,184.18,106.25,71.973,1,0,0,0
80,109.863,-288.867,180.371,149.219,27.246,-30.078000000000007,69.922,-20.117,75.098,80.469,148.92600000000004,-482.031,-33.496,-404.785,-447.559,61.523,193.945,117.676,87.305,1,0,0,0
81,114.941,-282.129,183.105,156.055,27.246,-31.055,72.266,-12.109000000000002,72.363,88.67200000000003,138.184,-470.898,-46.875,-397.168,-439.648,63.184,197.656,122.168,91.699,1,0,0,0
82,93.359,-312.891,160.938,128.418,10.84,-16.406,55.273,-36.133,65.234,67.676,105.957,-493.848,-50.879,-417.383,-466.406,27.93,176.074,99.219,67.676,1,0,0,0
83,73.926,-338.281,139.746,107.422,-3.516,0.0,40.137,-58.008,62.109,49.316,88.67200000000003,-515.7230000000002,-45.801,-438.77,-489.941,15.82,159.863,78.613,49.414,1,0,0,0
84,67.188,-353.32,131.836,95.703,-7.617000000000001,6.348,32.812,-66.50399999999999,62.695,41.895,77.832,-539.844,-47.07,-457.031,-501.758,19.238,155.371,69.531,40.234,1,0,0,0
85,60.645,-368.945,127.734,79.297,-6.934,6.348,25.0,-84.863,56.445,24.414,75.87899999999998,-557.129,-39.453,-471.387,-517.48,-2.051,149.707,60.645,25.195,1,0,0,0
86,54.199,-379.59,114.551,67.969,-13.477,8.789,20.215,-96.875,57.324,11.035,79.59,-561.133,-28.906,-474.805,-535.254,-15.234000000000002,142.773,51.855,16.504,1,0,0,0
87,69.141,-354.492,131.836,91.895,1.758,-7.813,41.40600000000001,-77.441,72.266,29.199,95.41,-540.7230000000002,-33.203,-460.645,-510.84,12.402,158.496,71.973,39.16,1,0,0,0
88,94.824,-323.828,159.375,115.918,20.313,-22.852,57.129,-58.594,73.047,46.68,126.66,-523.828,-25.879,-443.555,-482.227,33.984,179.88299999999995,95.117,57.03100000000001,1,0,0,0
89,110.547,-302.051,175.293,133.496,26.367,-26.27,63.08600000000001,-45.605,67.676,58.984,127.246,-500.781,-31.445,-424.023,-466.602,45.801,191.211,106.836,66.797,1,0,0,0
90,121.289,-281.348,188.77,150.879,29.297,-29.199,68.066,-27.832,71.875,78.906,124.414,-467.676,-51.66,-400.098,-462.891,69.824,199.512,117.285,81.348,1,0,0,0
91,121.094,-275.391,207.129,158.105,34.766,-38.086,70.41,-30.859,67.09,77.832,114.258,-463.77,-72.168,-399.902,-463.184,63.672,201.953,121.582,81.152,1,0,0,0
92,99.805,-303.223,165.52700000000004,135.254,19.531,-24.902,53.809,-59.473,53.027,47.363,124.512,-489.258,-47.559,-422.656,-479.297,24.805,181.641,97.852,54.688,1,0,0,0
93,89.74600000000002,-318.457,141.602,126.855,-3.906,0.098,32.227,-66.992,45.703,36.328,131.445,-510.254,-29.492,-436.523,-494.922,23.242,173.34,79.59,38.477,1,0,0,0
94,80.957,-334.18,138.379,115.332,-6.445,4.98,28.027,-75.977,46.582,28.906,114.258,-525.391,-17.676,-444.23800000000006,-497.852,18.262,167.38299999999995,69.531,27.93,1,0,0,0
95,72.75399999999998,-356.055,137.207,79.98,0.586,-2.734,34.18,-93.945,59.473,17.48,94.336,-536.133,-14.648,-460.254,-494.922,1.855,156.738,61.523,19.336,1,0,0,0
96,58.301,-376.074,133.691,59.96100000000001,-1.66,-3.613,23.242,-115.43,50.684,1.465,64.258,-553.0269999999998,-7.0310000000000015,-480.273,-510.254,-10.547,144.238,49.609,3.418,1,0,0,0
97,85.449,-338.184,144.434,99.414,4.688,-9.961,30.469,-86.816,51.953,29.492,109.375,-516.113,-19.043,-445.3130000000001,-503.711,23.34,169.238,71.484,24.316,1,0,0,0
98,110.547,-306.055,168.262,126.953,21.289,-23.828000000000007,48.828,-65.43,60.84,48.633,116.504,-492.871,-13.184,-421.582,-475.781,41.895,189.941,94.824,44.727,1,0,0,0
99,123.535,-287.1090000000001,185.254,141.895,29.688,-32.812,59.277,-54.883,62.598,52.832,142.578,-481.25,-21.777,-411.133,-466.797,47.949,199.121,107.324,53.613,1,0,0,0
100,131.836,-267.578,194.629,162.40200000000004,33.301,-35.059,66.309,-41.01600000000001,64.648,63.477,161.035,-458.496,-28.809,-391.602,-456.641,64.941,207.812,117.187,64.941,1,0,0,0
101,137.5,-254.98,202.637,175.58599999999996,36.133,-40.43,72.07,-32.617,65.527,73.34,168.06599999999997,-449.902,-38.477,-383.496,-446.191,77.832,213.672,123.73,71.094,1,0,0,0
102,122.754,-278.027,183.594,157.227,20.117,-24.512,52.344,-57.129,53.809,50.293,137.305,-475.0,-46.68,-411.035,-466.504,49.219,196.387,102.734,46.191,1,0,0,0
103,103.418,-302.7340000000001,157.812,141.309,2.246,-5.176,33.984,-76.953,47.559,32.129,115.039,-498.34,-44.33600000000001,-422.754,-488.867,26.66,180.371,81.152,25.488000000000003,1,0,0,0
104,92.383,-323.145,148.145,113.477,-0.195,-1.465,31.152,-90.039,54.102,24.902,109.277,-510.059,-25.293000000000006,-438.867,-493.75,18.359,170.898,69.824,17.187,1,0,0,0
105,89.844,-339.2580000000001,145.898,94.043,1.66,-3.613,26.758000000000006,-109.277,51.367,8.594,105.176,-531.738,-10.547,-462.98800000000006,-498.34,-5.078,167.38299999999995,62.598,4.59,1,0,0,0
106,79.00399999999998,-355.566,139.746,80.469,-4.492,-0.7809999999999999,14.844,-124.902,43.066,-7.813,91.309,-546.387,-5.4689999999999985,-476.074,-515.82,-22.852,158.496,52.051,-7.813,1,0,0,0
107,86.426,-334.18,144.531,103.418,7.324,-14.258,32.812,-100.781,56.152,14.648,108.496,-526.0740000000002,-2.832,-450.586,-491.504,6.445,169.727,70.215,16.797,1,0,0,0
108,106.738,-307.617,170.313,126.758,24.121,-28.027,49.414,-79.199,62.402,31.641,122.852,-505.078,-10.156,-433.789,-478.223,26.66,186.328,92.48,38.77,1,0,0,0
109,119.531,-288.281,177.051,149.414,29.59,-31.641,61.23,-57.52,68.066,46.582,151.563,-492.773,-15.43,-421.484,-465.625,42.383,195.508,106.934,55.859,1,0,0,0
110,127.148,-269.824,188.867,165.72299999999996,29.98,-32.422,60.449,-40.918,61.328,58.496,150.879,-464.941,-28.516,-397.461,-463.574,57.324,202.637,115.137,67.578,1,0,0,0
111,132.61700000000002,-259.668,200.391,170.313,33.008,-37.109,65.82,-24.512,61.719,72.266,153.125,-451.367,-42.969,-380.957,-450.098,70.117,208.008,123.828,78.906,1,0,0,0
112,112.988,-289.941,171.68,142.969,16.113,-21.68,51.367,-37.109,57.91,59.277,131.445,-481.445,-47.754,-405.762,-469.727,50.293,187.012,103.32,61.523,1,0,0,0
113,89.648,-319.043,149.316,121.387,1.5619999999999998,-4.785,35.254,-57.129,52.539,39.062,107.129,-508.594,-41.992,-430.273,-494.336,27.93,167.87099999999995,81.543,42.969,1,0,0,0
114,73.633,-338.281,133.789,110.742,-5.078,4.199,27.734,-70.99600000000002,54.59,27.051,96.094,-529.785,-33.887,-449.316,-505.469,13.184,159.47299999999996,69.531,33.203,1,0,0,0
115,70.117,-354.6880000000001,131.738,95.605,-5.664,4.102,19.434,-87.402,50.488,11.914,97.07,-551.66,-32.812,-469.531,-513.184,-9.375,156.445,62.598,20.898000000000003,1,0,0,0
116,58.984,-372.07,118.359,74.12100000000002,-13.867,8.203,11.328,-103.32,45.605,-2.148,76.855,-563.867,-28.711,-483.105,-522.363,-28.418000000000006,145.605,50.293,8.398,1,0,0,0
117,74.512,-347.754,133.984,88.867,-1.855,-5.273,23.535,-82.52,48.047,20.41,90.625,-532.3240000000002,-29.883000000000006,-470.508,-504.199,1.465,161.035,68.945,28.516,1,0,0,0
118,92.773,-321.582,157.227,114.746,15.234000000000002,-20.117,43.359,-61.523,55.566,38.574,111.523,-518.262,-28.418000000000006,-448.633,-479.785,23.242,178.22299999999996,91.211,49.609,1,0,0,0
119,106.836,-301.563,175.488,136.035,27.734,-30.664,59.082,-47.46100000000001,63.672,50.684,119.434,-500.391,-31.055,-416.895,-466.699,34.473,190.137,106.543,63.672,1,0,0,0
120,107.812,-290.918,181.055,150.09799999999996,31.738000000000003,-34.082,63.77,-33.691,63.379,59.473,105.176,-483.301,-52.734,-401.66,-465.723,48.926,192.187,113.77,73.34,1,0,0,0
121,123.73,-267.773,195.605,168.457,33.008,-36.816,72.949,-12.5,70.41,76.953,139.453,-454.102,-49.219,-382.91,-454.102,69.434,205.371,126.27,87.598,1,0,0,0
122,110.449,-291.699,180.566,143.945,17.285,-21.973000000000006,56.64100000000001,-30.469,62.207,59.375,132.91,-477.832,-37.402,-408.301,-468.457,42.676,189.258,106.445,66.602,1,0,0,0
123,93.555,-313.379,155.762,127.344,-0.293,-1.465,24.023000000000003,-52.344,35.84,39.355,112.207,-493.359,-38.281,-424.707,-491.699,20.996,175.09799999999996,84.375,40.918,1,0,0,0
124,81.348,-330.8590000000001,137.207,115.039,-10.645,10.352,10.449000000000002,-66.50399999999999,29.785,29.199,97.461,-515.234,-32.52,-435.742,-506.934,15.43,165.82,70.312,27.832,1,0,0,0
125,79.00399999999998,-348.047,138.184,93.75,-4.98,4.688,18.164,-81.055,44.434,17.969,101.367,-532.129,-21.973000000000006,-450.293,-508.105,1.953,161.13299999999995,65.625,20.801,1,0,0,0
126,60.352,-372.36300000000006,126.367,69.824,-9.57,5.176,12.793,-99.121,46.875,3.613,88.965,-550.488,-10.352,-475.0,-517.285,-14.550999999999998,145.605,51.758,7.813,1,0,0,0
127,72.75399999999998,-353.125,166.113,90.234,4.883,-11.719,22.168000000000006,-86.426,52.734,16.992,65.918,-535.547,-43.75,-464.355,-516.992,3.32,160.059,68.75,23.242,1,0,0,0
128,99.023,-316.895,178.32,123.145,19.238,-23.047,33.301,-62.89100000000001,43.359,38.477,98.34,-502.441,-29.883000000000006,-431.543,-500.391,27.637,182.129,91.016,41.504,1,0,0,0
129,115.43,-290.43,161.42600000000004,146.094,21.875,-23.535,50.684,-38.184,54.297,59.96100000000001,158.30100000000004,-476.66,0.586,-401.367,-472.461,49.316,193.848,105.371,62.305,1,0,0,0
130,119.336,-278.223,173.63299999999995,158.00799999999995,23.047,-23.926,56.83600000000001,-20.801,60.352,73.633,166.21099999999996,-466.504,-26.855,-388.477,-465.43,71.289,198.926,114.16,75.781,1,0,0,0
131,131.25,-259.766,192.09,176.074,27.734,-31.543000000000006,62.988,-5.273,61.816,85.352,157.129,-453.027,-51.074,-372.656,-458.105,85.645,209.57,125.195,87.402,1,0,0,0
132,119.141,-283.9840000000001,179.98,152.344,15.527,-19.922,49.121,-25.781,53.125,64.844,133.496,-480.957,-52.734,-399.023,-468.652,57.422,192.48,105.859,65.918,1,0,0,0
133,93.457,-315.43,155.371,125.781,0.293,-4.199,35.059,-50.58600000000001,50.58600000000001,44.727,107.031,-502.344,-46.68,-422.36300000000006,-490.039,35.059,170.11700000000005,83.105,47.852,1,0,0,0
134,80.859,-333.9840000000001,143.75,114.355,-6.836,5.4689999999999985,24.805,-65.332,46.582,29.395,91.309,-515.82,-39.746,-435.449,-509.277,21.68,161.523,70.312,33.789,1,0,0,0
135,73.828,-351.27,133.00799999999998,91.602,-6.25,4.688,26.27,-74.805,55.176,21.094,92.09,-526.367,-22.168000000000006,-442.676,-509.473,4.98,156.25,63.965,25.684,1,0,0,0
