,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
52,61.621,-379.199,-65.332,100.0,47.07,-49.805,4.688,-34.375,47.46100000000001,1.367,73.926,-499.707,-99.707,-372.852,62.89100000000001,-60.449,123.73,-30.664,46.582,0,0,1,0
53,59.082,-394.531,-63.672,80.664,52.832,-55.664,2.832,-43.848,50.488,-5.176,76.074,-519.922,-74.805,-387.207,51.758,-72.559,121.289,-35.059,38.965,0,0,1,0
54,45.801,-416.992,-73.73,56.738,48.145,-53.71100000000001,-4.98,-61.328,47.754,-21.094,69.141,-540.918,-61.035,-407.52,39.453,-94.336,107.91,-48.535,24.805,0,0,1,0
55,61.914,-390.527,-65.234,83.008,55.176,-62.988,9.082,-48.242,54.59,-14.941,72.75399999999998,-511.426,-82.617,-386.035,52.734,-79.297,124.316,-32.715,42.09,0,0,1,0
56,82.324,-364.941,-40.527,103.516,73.047,-79.297,30.566,-32.91,62.793,-5.371,95.312,-493.359,-79.98,-373.535,78.125,-66.211,141.99200000000005,-10.254,61.426,0,0,1,0
57,96.777,-345.117,-24.609,120.703,82.617,-86.523,40.82,-14.550999999999998,63.965,12.012,105.664,-482.031,-84.375,-358.9840000000001,95.02,-42.48,153.418,4.688,75.293,0,0,1,0
58,99.609,-331.25,-21.875,140.332,78.809,-83.49600000000002,33.398,-0.879,49.512,25.977,108.203,-470.312,-100.098,-342.285,95.508,-17.48,157.812,9.766,82.324,0,0,1,0
59,112.988,-309.473,-8.203,163.477,84.18,-90.918,40.137,15.43,48.34,41.113,122.266,-450.293,-106.543,-323.145,109.473,1.758,169.727,22.266,94.043,0,0,1,0
60,101.563,-329.8830000000001,-24.805,139.648,73.145,-79.98,30.273000000000003,-6.055,44.629,22.07,104.492,-464.355,-111.23,-347.36300000000006,101.172,-25.781,152.93,4.98,76.074,0,0,1,0
61,83.789,-357.617,-33.496,113.672,60.645,-64.551,10.84,-25.195,35.645,2.441,80.078,-483.789,-130.664,-373.633,71.973,-50.0,135.254,-15.234000000000002,55.371,0,0,1,0
62,58.887,-390.137,-10.156,87.988,61.523,-62.402,-7.0310000000000015,-47.852,26.27,-18.066,31.641,-512.012,-137.695,-402.344,37.598,-74.707,122.266,-29.297,35.156,0,0,1,0
63,57.715,-397.559,-61.816,85.25399999999998,56.348,-56.934,0.879,-52.246,39.941,-22.168000000000006,82.91,-529.59,-79.102,-407.227,55.176,-85.156,122.461,-33.887,33.008,0,0,1,0
64,46.777,-416.992,-95.312,62.89100000000001,44.922,-49.121,-2.344,-64.74600000000001,45.02,-32.031,84.961,-545.703,-58.105,-415.82,56.348,-95.898,108.789,-48.535,22.656,0,0,1,0
65,60.84,-394.336,-67.773,81.445,55.469,-63.77,8.594,-48.926,52.344,-18.359,80.469,-519.141,-66.211,-397.852,60.547,-74.805,122.559,-33.691,38.184,0,0,1,0
66,80.762,-367.676,-41.40600000000001,109.18,71.875,-77.637,28.125,-29.59,59.082,-0.098,97.949,-507.812,-74.219,-393.457,79.395,-57.91,140.332,-10.937,58.691,0,0,1,0
67,96.582,-348.8280000000001,-26.074,128.22299999999998,79.59,-83.594,34.668,-17.969,54.492,9.668,111.328,-501.172,-81.055,-385.84,94.629,-50.78100000000001,150.586,2.148,68.457,0,0,1,0
68,105.566,-326.855,-17.187,140.52700000000002,82.227,-86.035,36.23,-5.664,50.0,19.434,109.18,-469.043,-89.74600000000002,-346.68,102.441,-29.492,157.32399999999996,9.375,76.563,0,0,1,0
69,116.602,-307.129,2.93,153.418,95.605,-99.414,48.047,10.645,53.32,34.18,123.437,-435.254,-96.289,-315.332,113.77,-9.57,167.578,24.023000000000003,90.723,0,0,1,0
70,100.879,-331.934,-19.336,130.273,83.20299999999997,-89.45299999999997,36.621,-6.152,46.582,18.359,106.055,-467.969,-108.398,-344.336,92.871,-32.422,149.414,6.055,72.559,0,0,1,0
71,85.93700000000003,-352.344,-43.066,117.773,61.816,-67.969,21.582,-22.266,45.605,5.176,92.285,-494.434,-92.188,-367.48,75.586,-50.39100000000001,136.719,-13.672,56.152,0,0,1,0
72,71.094,-375.293,-53.613,96.973,52.441,-57.227,11.23,-38.867,46.484,-7.715,74.219,-503.61300000000006,-85.156,-382.129,59.76600000000001,-64.16,125.586,-28.516,43.262,0,0,1,0
73,61.035,-393.457,-58.789,85.449,57.129,-60.059,11.23,-56.445,49.707,-21.973000000000006,63.477,-525.0980000000002,-82.12899999999998,-412.402,55.371,-87.109,121.387,-33.398,33.203,0,0,1,0
74,37.988,-425.586,-80.37100000000002,71.68,43.066,-48.535,-10.742,-84.473,32.617,-51.172,45.312,-587.012,-83.398,-476.758,21.582,-123.535,103.809,-53.125,7.91,0,0,1,0
75,53.32,-408.105,-57.617,76.953,58.301,-66.113,4.59,-69.043,41.01600000000001,-35.449,76.465,-560.156,-64.453,-423.34,46.289,-95.801,115.723,-38.281,25.098000000000006,0,0,1,0
76,83.984,-368.75,-34.766,92.188,84.863,-91.016,41.113,-38.379,69.62899999999999,-4.199,126.367,-482.812,-36.719,-353.027,106.152,-62.402,137.793,-10.059,58.496,0,0,1,0
77,103.125,-341.797,-20.801,112.109,91.895,-95.801,52.246,-17.09,72.07,11.816,138.477,-461.523,-64.063,-336.1330000000001,116.211,-45.02,151.855,6.934,74.414,0,0,1,0
78,106.055,-329.98,-10.742,125.488,91.113,-94.824,49.512,-7.227,62.207,21.191,139.16,-453.61300000000006,-75.293,-344.043,117.48,-29.395,154.687,12.207,79.395,0,0,1,0
79,117.578,-309.375,5.078,151.465,95.898,-101.367,58.105,8.398,63.184,35.84,148.24200000000005,-443.652,-92.676,-330.469,122.754,-9.375,166.895,25.684,93.555,0,0,1,0
80,104.297,-330.273,-10.547,133.789,85.645,-92.188,47.46100000000001,-13.965,56.055,15.43,133.398,-469.727,-87.891,-350.879,108.008,-39.258,151.75799999999995,9.18,74.414,0,0,1,0
81,86.133,-355.469,-35.352,116.211,69.043,-73.926,21.387,-35.254,41.309,-2.051,105.176,-489.551,-80.859,-368.164,89.06299999999997,-63.965,135.74200000000002,-13.477,50.293,0,0,1,0
82,71.484,-374.219,-52.539,103.223,57.324,-59.473,5.078,-47.559,36.328,-13.184,83.789,-494.727,-78.906,-379.297,72.852,-71.777,126.465,-28.32,36.914,0,0,1,0
83,69.238,-390.527,-52.93,82.42200000000003,60.84,-62.988,7.52,-55.566,44.824,-21.387,83.789,-516.602,-68.848,-394.629,67.383,-74.12100000000002,123.535,-32.031,31.445,0,0,1,0
84,52.734,-416.504,-69.62899999999999,58.398,52.637,-57.52,-2.734,-76.855,41.113,-37.988,69.922,-547.852,-62.109,-425.586,49.219,-94.238,109.082,-47.46100000000001,15.332,0,0,1,0
85,57.324,-405.273,-60.742,79.00399999999998,58.008,-64.551,4.785,-68.359,46.68,-27.93,72.07,-542.773,-78.613,-412.305,51.855,-82.42200000000003,118.262,-36.914,29.492,0,0,1,0
86,78.809,-375.0,-29.883000000000006,98.926,77.93,-83.105,29.883000000000006,-45.996,62.109,-6.542999999999998,96.094,-514.844,-77.734,-391.211,76.465,-60.352,136.23,-12.988,54.297,0,0,1,0
87,98.047,-348.34,-13.477,118.066,92.676,-95.312,48.047,-29.102,66.992,10.547,112.5,-487.598,-70.02,-373.047,105.078,-46.973,149.121,3.906,70.801,0,0,1,0
88,99.805,-336.035,3.125,125.781,92.48,-93.555,37.695,-17.09,51.367,23.047,87.988,-472.754,-99.609,-358.301,100.977,-34.668,150.977,8.496,73.828,0,0,1,0
89,121.191,-305.176,7.324,152.93,93.945,-96.582,50.293,4.59,55.664,37.402,132.227,-446.973,-98.242,-329.59,126.953,-9.766,170.605,25.0,90.723,0,0,1,0
